0.178,0.217,0.292,0.378,0.41,0.428,0.483,0.537,0.561,0.585,0.728,0.756,0.854,0.885,0.901,0.94,0.963,1.072,1.103,1.179,1.204,1.228,1.271,1.338,1.375,1.437,1.487,1.522,1.674,1.744,1.878,1.932,1.95,1.987,2.016,2.04,2.074,2.116,2.175,2.211,2.358,2.546,2.831,2.889,2.916,2.958,2.997,3.061,3.174,3.248,3.28,3.475,3.511,3.544,3.723,3.802,3.829,3.991,4.023,4.126,4.204,4.232,4.303,4.422,4.457,4.519,4.632,4.718,4.86,4.914,4.954,5.029,5.077,5.164,5.229,5.247,5.393,5.42,5.482,5.521,5.553,5.693,5.717,5.744,5.757,5.802,5.872,5.929,5.945,5.967,6.076,6.172,6.201,6.339,6.386,6.536,6.723,6.853,6.948,6.977,7.019,7.116,7.233,7.329,7.384,7.445,7.576,7.762,7.854,7.879,7.889,7.924,8.097,8.128,8.371,8.409,8.451,8.467,8.737,8.865,8.91,8.964,9.038,9.074,9.098,9.124,9.2,9.24,9.313,9.379,9.427,9.486,9.503,9.532,9.629,9.727,9.813,9.905,9.927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.056,0.132,0.318,0.398,0.45,0.636,0.654,0.714,0.777,0.818,0.832,0.845,0.924,0.962,1.008,1.056,1.091,1.165,1.207,1.252,1.294,1.316,1.329,1.356,1.41,1.447,1.496,1.534,1.583,1.619,1.642,1.659,1.71,1.815,1.929,1.969,2.035,2.057,2.144,2.184,2.315,2.374,2.418,2.437,2.462,3.023,3.067,3.083,3.116,3.162,3.233,3.286,3.307,3.442,3.503,3.591,3.66,3.705,3.759,3.868,3.936,3.969,4.017,4.055,4.133,4.155,4.209,4.229,4.401,4.436,4.456,4.486,4.526,4.55,4.724,4.743,4.858,4.918,4.932,4.982,5.045,5.071,5.125,5.184,5.209,5.28,5.346,5.383,5.42,5.445,5.459,5.517,5.677,5.708,5.769,5.814,5.9,5.94,5.973,6.032,6.21,6.279,6.322,6.382,6.438,6.494,6.553,6.579,6.644,6.689,6.743,6.777,6.899,6.963,7.011,7.39,7.416,7.492,7.602,7.646,7.677,7.693,7.789,7.818,7.885,7.924,7.975,7.992,8.018,8.112,8.197,8.23,8.301,8.318,8.352,8.412,8.477,8.569,8.636,8.668,8.704,8.754,8.776,8.808,8.895,8.966,9.043,9.081,9.301,9.363,9.472,9.544,9.579,9.607,9.634,9.808,9.895,9.988
0.175,0.206,0.449,0.494,0.649,0.672,0.709,0.735,0.763,0.796,0.819,0.856,0.911,0.944,0.963,0.998,1.058,1.096,1.119,1.193,1.298,1.353,1.404,1.439,1.461,1.58,1.705,1.735,1.776,1.892,1.964,2.056,2.304,2.456,2.473,2.551,2.619,2.692,2.769,2.826,2.859,2.96,3.024,3.137,3.179,3.268,3.344,3.4,3.552,3.704,3.75,3.834,3.869,3.928,3.988,4.026,4.12,4.203,4.235,4.314,4.354,4.433,4.525,4.577,4.626,4.753,4.863,4.882,4.934,4.96,5.034,5.082,5.099,5.131,5.147,5.211,5.26,5.432,5.46,5.531,5.582,5.632,5.667,5.7,5.721,5.905,5.99,6.023,6.111,6.157,6.258,6.379,6.508,6.536,6.634,6.714,6.851,6.933,7.004,7.045,7.085,7.373,7.498,7.553,7.733,8.1,8.218,8.385,8.451,8.567,8.664,8.777,8.903,9.025,9.07,9.145,9.199,9.292,9.352,9.415,9.555,9.667,9.736,9.775,9.804,9.842,9.912,9.952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.077,0.12,0.15,0.226,0.268,0.319,0.374,0.423,0.443,0.464,0.486,0.523,0.583,0.606,0.652,0.68,0.715,0.739,0.776,0.878,0.93,0.964,1.016,1.057,1.118,1.236,1.297,1.377,1.464,1.556,1.59,1.706,1.797,1.877,1.978,2.041,2.111,2.28,2.393,2.567,2.636,2.811,2.936,3.001,3.019,3.302,3.366,3.427,3.485,3.515,3.766,3.859,3.904,4.095,4.123,4.143,4.192,4.226,4.317,4.348,4.431,4.532,4.634,4.704,4.742,4.81,4.837,4.935,5.021,5.082,5.161,5.178,5.212,5.226,5.252,5.329,5.366,5.404,5.43,5.468,5.496,5.553,5.611,5.643,5.665,5.744,5.801,5.897,5.955,5.993,6.041,6.076,6.142,6.218,6.414,6.448,6.5,6.664,6.74,6.967,7.0,7.066,7.111,7.201,7.224,7.306,7.348,7.382,7.669,7.871,7.997,8.151,8.197,8.253,8.293,8.311,8.413,8.473,8.512,8.575,8.601,8.725,8.821,8.911,8.935,9.008,9.042,9.199,9.293,9.322,9.359,9.443,9.464,9.502,9.58,9.629,9.696,9.785,9.866,9.923,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.086,0.112,0.297,0.358,0.416,0.463,0.505,0.547,0.586,0.61,0.672,0.797,0.853,0.918,0.988,1.009,1.031,1.053,1.073,1.136,1.188,1.239,1.301,1.44,1.495,1.677,1.721,1.839,1.874,1.903,1.965,1.998,2.054,2.078,2.095,2.147,2.179,2.32,2.428,2.605,2.769,2.859,2.937,3.007,3.034,3.089,3.174,3.293,3.318,3.397,3.463,3.497,3.675,3.859,3.881,4.002,4.047,4.07,4.284,4.32,4.337,4.389,4.451,4.468,4.523,4.555,4.622,4.666,4.702,4.787,4.86,4.888,4.91,4.949,4.978,4.999,5.088,5.105,5.123,5.175,5.221,5.295,5.316,5.383,5.407,5.486,5.572,5.625,5.679,5.758,5.816,5.839,5.957,6.004,6.054,6.076,6.201,6.249,6.473,6.573,6.649,6.708,6.8,6.856,6.998,7.115,7.21,7.282,7.364,7.445,7.498,7.682,7.732,7.787,7.848,8.086,8.127,8.208,8.251,8.32,8.356,8.474,8.495,8.567,8.718,8.739,8.85,8.894,8.964,8.983,9.004,9.052,9.13,9.158,9.341,9.371,9.464,9.564,9.636,9.693,9.734,9.784,9.826,9.85,9.879,9.911,9.925,9.967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.046,0.076,0.142,0.176,0.242,0.269,0.298,0.324,0.378,0.414,0.686,0.741,0.765,0.814,0.835,0.86,1.057,1.128,1.249,1.319,1.333,1.351,1.374,1.408,1.424,1.465,1.502,1.527,1.632,1.716,1.842,1.858,1.876,1.961,2.061,2.076,2.169,2.288,2.453,2.507,2.75,2.785,2.837,3.037,3.358,3.381,3.536,3.584,3.611,3.785,3.848,3.893,3.918,3.952,3.986,4.049,4.1,4.138,4.212,4.279,4.329,4.402,4.435,4.632,4.758,5.024,5.07,5.116,5.148,5.199,5.241,5.264,5.289,5.305,5.329,5.374,5.46,5.561,5.604,5.674,5.703,5.766,5.906,6.175,6.302,6.333,6.432,6.473,6.502,6.628,6.723,6.846,6.953,7.146,7.17,7.212,7.351,7.48,7.545,7.657,7.701,7.769,7.851,7.96,7.99,8.044,8.098,8.143,8.207,8.34,8.37,8.486,8.538,8.583,8.64,8.684,8.721,8.767,8.787,8.944,8.965,8.985,9.042,9.149,9.175,9.192,9.227,9.252,9.286,9.364,9.385,9.427,9.456,9.548,9.605,9.646,9.784,9.818,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.029,0.072,0.165,0.292,0.318,0.388,0.432,0.467,0.504,0.562,0.611,0.664,0.719,0.81,0.836,0.873,0.928,1.152,1.233,1.256,1.317,1.378,1.432,1.534,1.552,1.597,1.63,1.654,1.735,1.804,1.884,1.928,1.969,2.253,2.361,2.45,2.53,2.586,2.65,2.733,2.8,2.943,3.076,3.125,3.177,3.267,3.451,3.522,3.629,3.654,3.704,3.766,3.937,4.076,4.134,4.226,4.342,4.363,4.552,4.588,4.668,4.735,4.766,4.807,4.877,4.911,4.952,4.971,5.003,5.117,5.146,5.161,5.192,5.298,5.38,5.405,5.487,5.704,5.791,5.869,6.029,6.163,6.236,6.283,6.315,6.42,6.48,6.607,6.658,6.827,6.851,6.907,7.157,7.185,7.349,7.446,7.679,7.781,7.806,7.877,7.92,7.941,8.011,8.081,8.129,8.15,8.188,8.259,8.308,8.368,8.387,8.447,8.483,8.496,8.678,8.723,8.749,8.914,8.965,9.023,9.065,9.107,9.122,9.133,9.229,9.249,9.291,9.379,9.42,9.486,9.515,9.528,9.564,9.677,9.721,9.949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05,0.073,0.195,0.217,0.235,0.328,0.357,0.379,0.428,0.675,0.785,0.896,0.954,0.987,1.083,1.207,1.237,1.297,1.35,1.371,1.535,1.598,1.659,1.753,1.828,1.93,1.983,2.169,2.273,2.327,2.59,2.611,2.826,2.922,3.058,3.176,3.22,3.285,3.442,3.524,3.65,3.754,3.806,3.859,3.943,3.972,4.023,4.052,4.157,4.24,4.36,4.445,4.515,4.546,4.589,4.725,4.767,4.879,4.91,4.995,5.041,5.072,5.101,5.13,5.176,5.223,5.263,5.324,5.377,5.405,5.49,5.507,5.625,5.694,5.804,5.859,5.997,6.048,6.07,6.109,6.131,6.181,6.218,6.287,6.491,6.762,6.793,6.847,6.911,7.016,7.15,7.334,7.448,7.52,7.556,7.768,7.828,7.882,7.973,8.042,8.074,8.117,8.218,8.262,8.323,8.345,8.367,8.492,8.556,8.582,8.601,8.639,8.656,8.687,8.796,8.822,8.861,8.901,8.956,8.999,9.046,9.092,9.118,9.221,9.285,9.321,9.372,9.407,9.514,9.542,9.643,9.714,9.754,9.769,9.868,9.907,9.937,9.978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.058,0.104,0.14,0.257,0.296,0.376,0.415,0.521,0.548,0.573,0.663,0.724,0.749,0.817,0.903,0.925,1.031,1.245,1.312,1.332,1.389,1.458,1.506,1.62,1.654,1.686,1.777,1.857,1.932,1.997,2.141,2.173,2.26,2.334,2.446,2.505,2.688,2.777,2.861,2.969,3.005,3.094,3.32,3.409,3.428,3.462,3.802,3.842,3.883,3.997,4.05,4.109,4.143,4.165,4.257,4.489,4.539,4.644,4.697,4.738,4.777,4.821,4.855,4.936,4.953,5.016,5.1,5.144,5.161,5.193,5.291,5.354,5.401,5.471,5.511,5.573,5.608,5.655,5.707,5.725,5.745,5.788,5.829,5.854,5.918,5.983,6.002,6.043,6.091,6.173,6.244,6.378,6.472,6.62,6.661,6.746,6.78,6.854,6.883,7.018,7.049,7.118,7.151,7.206,7.33,7.4,7.468,7.508,7.569,7.62,7.653,7.698,7.729,7.764,7.828,7.865,7.957,8.066,8.139,8.26,8.28,8.395,8.421,8.482,8.533,8.573,8.626,8.663,8.69,8.815,8.864,8.917,8.972,9.038,9.077,9.11,9.167,9.199,9.267,9.293,9.348,9.383,9.413,9.458,9.478,9.634,9.779,9.867,9.928,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.044,0.087,0.157,0.194,0.228,0.267,0.3,0.382,0.425,0.566,0.582,0.613,0.635,0.655,0.683,0.763,0.833,0.872,0.943,0.999,1.03,1.054,1.132,1.199,1.266,1.318,1.357,1.579,1.608,1.678,1.713,1.844,1.876,1.911,1.975,2.26,2.367,2.425,2.512,2.713,2.824,2.895,2.926,3.054,3.181,3.297,3.425,3.446,3.55,3.568,3.619,3.709,3.839,3.86,3.915,3.998,4.043,4.305,4.404,4.529,4.564,4.636,4.679,4.727,4.758,4.785,4.804,4.884,5.043,5.13,5.182,5.21,5.252,5.274,5.361,5.495,5.523,5.545,5.593,5.645,5.687,5.813,5.859,5.88,5.923,6.022,6.178,6.253,6.292,6.366,6.565,6.623,6.684,6.804,6.896,6.927,7.004,7.117,7.244,7.262,7.37,7.44,7.519,7.56,7.624,7.751,7.849,7.889,7.958,7.977,7.998,8.176,8.194,8.205,8.231,8.26,8.289,8.32,8.388,8.414,8.455,8.496,8.527,8.617,8.686,8.725,8.746,8.804,8.872,8.921,9.042,9.068,9.092,9.149,9.187,9.231,9.319,9.336,9.402,9.462,9.601,9.636,9.709,9.752,9.817,9.954,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
