0.077,0.142,0.163,0.231,0.268,0.35,0.373,0.414,0.445,0.47,0.486,0.613,0.636,0.771,0.789,0.817,0.834,0.86,0.984,1.028,1.043,1.08,1.126,1.169,1.19,1.269,1.301,1.324,1.369,1.462,1.504,1.535,1.565,1.632,1.662,1.73,1.765,1.79,1.811,2.02,2.031,2.101,2.12,2.394,2.64,2.754,2.863,2.883,2.95,3.034,3.109,3.347,3.526,3.597,3.626,3.654,3.75,3.814,3.856,3.931,3.972,4.042,4.06,4.084,4.215,4.264,4.341,4.428,4.534,4.562,4.679,4.702,4.746,4.778,4.84,4.878,4.9,4.963,5.059,5.262,5.303,5.351,5.456,5.507,5.611,5.647,5.672,5.719,5.765,5.813,5.835,5.891,5.924,5.975,5.992,6.164,6.31,6.389,6.503,6.561,6.6,6.791,6.811,6.945,6.974,7.008,7.193,7.221,7.285,7.439,7.486,7.52,7.655,7.704,7.772,7.802,7.912,7.975,8.01,8.138,8.194,8.222,8.243,8.259,8.307,8.339,8.416,8.449,8.5,8.579,8.61,8.637,8.652,8.766,8.79,8.847,9.0,9.063,9.085,9.112,9.29,9.368,9.435,9.462,9.483,9.522,9.567,9.601,9.616,9.707,9.877,9.896,9.97,10.018,10.057,10.193,10.268,10.369,10.458,10.493,10.585,10.625,10.749,10.782,10.835,11.272,11.481,11.497,11.567,11.588,11.605,11.63,11.707,11.782,11.836,11.848,11.899,11.953,12.011,12.179,12.228,12.263,12.284,12.332,12.381,12.418,12.435,12.625,12.718,12.75,12.834,12.881,12.903,12.92,12.962,13.004,13.031,13.064,13.098,13.14,13.161,13.247,13.322,13.423,13.439,13.511,13.614,13.692,13.74,13.792,13.829,13.847,13.88,13.911,13.965,14.051,14.211,14.245,14.292,14.314,14.358,14.378,14.604,14.714,14.902,15.072,15.094,15.166,15.325,15.465,15.518,15.663,15.74,15.855,15.993,16.09,16.201,16.265,16.293,16.327,16.434,16.497,16.544,16.79,16.897,16.918,16.95,16.996,17.027,17.056,17.085,17.245,17.272,17.299,17.416,17.442,17.556,17.604,17.658,17.75,17.779,17.84,17.909,17.991,18.029,18.122,18.165,18.187,18.222,18.249,18.303,18.457,18.619,18.745,18.78,18.84,18.906,18.928,19.014,19.128,19.173,19.223,19.291,19.577,19.599,19.642,19.66,19.686,19.786,19.852,19.922,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.04,0.064,0.1,0.118,0.153,0.251,0.287,0.334,0.415,0.46,0.504,0.545,0.566,0.736,0.771,0.889,1.026,1.148,1.17,1.218,1.244,1.306,1.34,1.354,1.388,1.463,1.542,1.604,1.638,1.893,1.946,1.971,2.098,2.113,2.129,2.437,2.477,2.555,2.607,2.663,2.768,2.783,2.931,3.044,3.122,3.252,3.369,3.591,3.686,3.74,3.835,3.86,4.164,4.203,4.329,4.364,4.385,4.476,4.561,4.627,4.752,4.798,4.885,4.894,4.951,5.017,5.123,5.143,5.156,5.209,5.232,5.292,5.322,5.461,5.49,5.584,5.686,5.79,5.874,5.914,5.966,6.019,6.06,6.162,6.257,6.384,6.4,6.415,6.468,6.501,6.641,6.79,6.825,6.913,6.963,7.014,7.083,7.153,7.222,7.264,7.314,7.536,7.561,7.604,7.674,7.723,7.855,7.944,7.962,7.998,8.021,8.045,8.219,8.322,8.391,8.45,8.563,8.59,8.733,8.875,8.925,8.948,8.974,9.028,9.071,9.12,9.179,9.294,9.331,9.417,9.514,9.605,9.649,9.751,9.839,9.88,9.954,10.06,10.159,10.187,10.415,10.502,10.642,10.725,10.806,10.946,10.982,11.095,11.248,11.499,11.546,11.572,11.617,11.71,11.729,11.865,11.885,12.012,12.114,12.155,12.258,12.272,12.366,12.462,12.489,12.517,12.6,12.643,12.772,12.854,12.937,12.981,13.108,13.249,13.305,13.416,13.472,13.496,13.623,13.67,13.7,13.781,13.818,13.871,13.909,13.978,14.019,14.314,14.531,14.661,14.691,14.726,14.759,14.843,14.91,14.947,14.982,15.039,15.068,15.293,15.36,15.403,15.508,15.53,15.557,15.589,15.655,15.714,15.737,15.807,15.863,15.889,15.924,15.959,15.999,16.055,16.084,16.167,16.21,16.23,16.303,16.361,16.407,16.487,16.64,16.707,16.793,16.865,16.93,16.976,17.02,17.056,17.089,17.119,17.16,17.182,17.31,17.393,17.42,17.437,17.677,17.747,17.827,17.852,17.891,17.941,17.998,18.094,18.165,18.306,18.379,18.408,18.469,18.5,18.542,18.571,18.693,18.719,18.788,18.832,18.917,18.94,19.001,19.048,19.125,19.231,19.41,19.459,19.503,19.587,19.764,19.937,19.969,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.099,0.117,0.157,0.259,0.356,0.397,0.43,0.507,0.609,0.623,0.78,0.855,0.914,0.935,0.994,1.028,1.099,1.172,1.256,1.309,1.33,1.391,1.419,1.435,1.455,1.472,1.512,1.541,1.68,1.721,1.845,1.91,1.966,2.017,2.113,2.217,2.64,2.768,2.936,3.17,3.28,3.35,3.411,3.446,3.69,3.748,3.993,4.188,4.206,4.252,4.289,4.407,4.581,4.607,4.648,4.784,4.894,5.02,5.044,5.063,5.114,5.165,5.197,5.478,5.526,5.648,5.701,5.89,5.991,6.115,6.156,6.363,6.392,6.429,6.635,6.704,6.843,7.059,7.127,7.204,7.289,7.35,7.494,7.573,7.608,7.684,7.717,7.787,7.832,7.921,7.968,8.03,8.196,8.291,8.358,8.418,8.488,8.575,8.594,8.64,8.677,8.726,8.763,8.814,8.857,8.894,8.966,8.982,9.035,9.173,9.235,9.297,9.331,9.361,9.377,9.405,9.493,9.523,9.606,9.642,9.723,9.812,9.84,9.864,9.966,10.184,10.431,10.501,10.584,10.657,10.695,10.763,10.817,10.924,11.012,11.031,11.09,11.162,11.289,11.448,11.472,11.495,11.528,11.575,11.596,11.657,11.686,11.702,11.883,11.943,12.033,12.058,12.143,12.192,12.254,12.277,12.307,12.338,12.495,12.57,12.602,12.646,12.688,12.753,12.817,12.931,12.951,13.01,13.031,13.16,13.231,13.252,13.292,13.433,13.577,13.592,13.737,13.773,13.853,13.884,13.939,13.99,14.13,14.161,14.366,14.564,14.722,14.928,14.973,15.047,15.089,15.161,15.358,15.394,15.445,15.612,15.694,15.722,15.805,15.834,15.88,15.906,15.974,15.995,16.088,16.147,16.213,16.25,16.262,16.301,16.346,16.452,16.51,16.548,16.603,16.632,16.713,16.851,16.906,16.989,17.015,17.043,17.085,17.115,17.171,17.246,17.276,17.389,17.424,17.542,17.558,17.625,17.773,17.852,17.877,17.91,18.074,18.163,18.237,18.273,18.317,18.444,18.457,18.548,18.574,18.617,18.64,18.696,18.847,18.986,19.046,19.186,19.313,19.479,19.588,19.671,19.736,19.782,19.812,19.84,19.91,19.964,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.058,0.125,0.174,0.344,0.458,0.476,0.678,0.818,0.859,0.947,0.975,1.03,1.074,1.122,1.17,1.184,1.276,1.347,1.389,1.469,1.509,1.641,1.685,1.726,1.829,1.856,1.934,2.109,2.184,2.195,2.219,2.289,2.324,2.47,2.489,2.511,2.569,2.662,2.68,2.773,2.797,2.871,2.919,2.982,3.052,3.161,3.327,3.394,3.461,3.556,3.605,3.649,3.975,4.02,4.156,4.175,4.299,4.35,4.399,4.432,4.461,4.496,4.586,4.673,4.739,4.756,4.79,4.967,5.022,5.052,5.08,5.138,5.163,5.233,5.262,5.292,5.386,5.45,5.478,5.529,5.567,5.753,5.775,5.791,5.812,5.831,5.867,5.9,5.945,5.976,6.015,6.057,6.091,6.241,6.264,6.303,6.407,6.468,6.501,6.682,6.783,6.874,6.891,6.928,6.962,7.157,7.177,7.222,7.31,7.347,7.377,7.424,7.611,7.626,7.689,7.719,7.746,7.771,7.86,7.895,7.971,7.988,8.074,8.111,8.151,8.245,8.395,8.511,8.568,8.588,8.628,8.681,8.735,8.761,8.833,8.966,9.019,9.096,9.121,9.157,9.237,9.275,9.357,9.385,9.415,9.51,9.613,9.648,9.671,9.86,9.895,9.982,10.02,10.144,10.2,10.219,10.36,10.425,10.471,10.675,10.733,10.803,11.047,11.099,11.212,11.35,11.471,11.532,11.72,11.74,11.81,11.913,12.036,12.061,12.162,12.228,12.29,12.345,12.385,12.418,12.438,12.485,12.496,12.531,12.585,12.627,12.647,12.697,12.823,12.847,12.998,13.015,13.036,13.087,13.144,13.219,13.287,13.416,13.448,13.477,13.499,13.553,13.578,13.633,13.663,13.914,13.978,14.045,14.104,14.207,14.223,14.268,14.355,14.403,14.461,14.781,14.978,15.001,15.21,15.248,15.554,15.59,15.658,15.76,15.812,15.827,15.889,15.923,15.994,16.057,16.076,16.126,16.42,16.505,16.523,16.619,16.641,16.689,16.709,16.738,16.815,16.859,16.985,17.052,17.085,17.16,17.188,17.218,17.316,17.418,17.472,17.481,17.574,17.709,17.832,17.871,17.889,18.02,18.097,18.168,18.305,18.366,18.444,18.514,18.888,19.056,19.451,19.506,19.635,19.704,19.857,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.027,0.047,0.133,0.175,0.293,0.446,0.473,0.543,0.611,0.742,0.793,0.91,0.97,1.019,1.047,1.12,1.358,1.464,1.49,1.562,1.591,1.677,1.737,1.753,1.796,1.838,1.856,1.92,1.949,2.012,2.07,2.095,2.296,2.446,2.502,2.583,2.672,2.725,2.841,2.985,3.07,3.179,3.258,3.392,3.438,3.465,3.55,3.645,3.693,3.834,3.947,4.142,4.25,4.311,4.333,4.363,4.506,4.581,4.669,4.689,4.731,4.774,4.794,4.813,4.841,4.881,4.912,5.012,5.064,5.13,5.148,5.204,5.264,5.288,5.326,5.362,5.4,5.442,5.593,5.636,5.664,5.684,5.714,5.756,5.804,5.875,5.906,5.991,6.017,6.076,6.185,6.225,6.324,6.387,6.508,6.561,6.583,6.615,6.706,6.73,6.85,6.885,6.913,6.963,7.049,7.224,7.388,7.527,7.604,7.642,7.68,7.791,7.82,7.865,7.898,8.079,8.122,8.243,8.261,8.297,8.384,8.403,8.48,8.506,8.524,8.56,8.693,8.763,8.91,9.061,9.077,9.109,9.142,9.174,9.239,9.323,9.429,9.463,9.495,9.534,9.602,9.659,9.686,9.757,9.789,9.814,9.842,9.879,9.9,9.946,9.967,10.008,10.042,10.068,10.107,10.15,10.19,10.207,10.251,10.274,10.319,10.343,10.4,10.525,10.665,10.765,10.857,10.952,10.991,11.08,11.186,11.223,11.41,11.568,11.6,11.748,11.791,11.859,11.927,11.97,12.028,12.178,12.238,12.279,12.322,12.372,12.518,12.545,12.574,12.616,12.732,12.838,12.987,13.095,13.145,13.176,13.208,13.393,13.431,13.491,13.558,13.585,13.626,13.864,14.041,14.073,14.352,14.37,14.419,14.488,14.546,14.574,14.627,14.746,14.794,14.821,14.913,14.947,15.007,15.025,15.236,15.249,15.322,15.422,15.579,15.602,15.833,15.883,16.014,16.113,16.265,16.288,16.32,16.401,16.442,16.523,16.581,16.629,16.688,16.749,16.843,16.873,16.893,16.932,16.999,17.086,17.115,17.144,17.208,17.306,17.333,17.417,17.521,17.544,17.793,17.864,17.957,18.057,18.145,18.227,18.244,18.28,18.509,18.61,18.781,18.81,18.858,18.888,18.94,19.074,19.092,19.179,19.208,19.251,19.313,19.405,19.501,19.591,19.944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.066,0.126,0.16,0.268,0.354,0.574,0.66,0.731,0.813,0.923,0.936,0.967,0.998,1.094,1.162,1.208,1.265,1.336,1.362,1.444,1.486,1.526,1.608,1.672,1.757,1.805,1.861,2.024,2.129,2.156,2.28,2.404,2.432,2.473,2.527,2.559,2.629,2.664,2.819,3.047,3.145,3.316,3.402,3.462,3.527,3.664,3.739,3.802,3.842,4.033,4.102,4.126,4.156,4.372,4.388,4.435,4.458,4.484,4.533,4.577,4.615,4.685,4.71,4.785,4.847,4.93,4.972,5.079,5.159,5.185,5.262,5.294,5.343,5.362,5.387,5.48,5.517,5.555,5.63,5.657,5.674,5.692,5.766,5.794,6.011,6.099,6.232,6.271,6.417,6.449,6.55,6.73,6.751,6.791,6.849,6.896,6.969,7.015,7.087,7.235,7.28,7.298,7.334,7.416,7.537,7.657,7.731,7.795,7.846,7.887,7.907,7.929,7.949,7.979,8.007,8.082,8.266,8.28,8.295,8.313,8.459,8.606,8.737,8.831,8.959,9.002,9.24,9.265,9.287,9.372,9.448,9.489,9.518,9.563,9.582,9.656,9.762,9.846,9.916,9.947,10.002,10.058,10.113,10.159,10.239,10.315,10.511,10.544,10.574,10.641,10.781,10.807,10.892,11.01,11.156,11.204,11.281,11.303,11.434,11.54,11.582,11.596,11.639,11.703,11.751,11.778,11.806,11.831,11.858,11.897,12.049,12.071,12.107,12.157,12.187,12.302,12.398,12.428,12.602,12.644,12.665,12.803,12.834,12.879,12.911,12.938,13.154,13.228,13.282,13.372,13.4,13.452,13.535,13.553,13.6,13.637,13.679,13.712,13.749,13.784,13.817,13.853,13.899,14.018,14.084,14.106,14.133,14.178,14.387,14.424,14.503,14.615,14.71,14.776,14.826,14.924,15.028,15.255,15.304,15.358,15.472,15.522,15.555,15.614,15.663,15.721,15.77,15.798,15.861,15.967,16.136,16.166,16.244,16.306,16.361,16.409,16.515,16.539,16.585,16.623,16.653,16.692,16.707,16.845,16.907,16.989,17.018,17.038,17.077,17.19,17.226,17.471,17.566,17.625,17.654,17.724,17.9,17.97,18.096,18.111,18.14,18.202,18.238,18.294,18.367,18.826,18.979,19.103,19.176,19.297,19.444,19.472,19.521,19.589,19.606,19.797,19.831,19.851,19.906,19.938,19.958,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.207,0.239,0.259,0.329,0.492,0.588,0.643,0.661,0.761,0.836,0.89,0.96,1.014,1.059,1.092,1.214,1.261,1.322,1.365,1.448,1.488,1.657,1.683,1.734,1.765,1.94,2.073,2.183,2.213,2.267,2.289,2.369,2.462,2.502,2.652,2.721,2.884,2.908,3.187,3.246,3.29,3.383,3.444,3.466,3.55,3.69,3.908,3.98,4.022,4.066,4.114,4.305,4.337,4.354,4.385,4.421,4.624,4.676,4.701,4.751,4.785,4.817,4.861,4.891,4.956,4.987,5.013,5.096,5.13,5.239,5.271,5.364,5.429,5.5,5.546,5.63,5.663,5.689,5.738,5.782,5.814,5.896,5.979,6.031,6.086,6.136,6.181,6.311,6.362,6.531,6.592,6.912,6.941,6.99,7.035,7.16,7.314,7.359,7.426,7.539,7.594,7.693,7.757,7.821,7.928,8.087,8.137,8.156,8.218,8.248,8.33,8.373,8.509,8.653,8.746,8.775,8.826,8.871,8.905,8.933,8.989,9.03,9.142,9.195,9.218,9.232,9.283,9.304,9.344,9.387,9.445,9.474,9.513,9.588,9.739,9.791,9.834,9.933,9.97,9.999,10.063,10.167,10.207,10.41,10.468,10.525,10.545,10.595,10.68,10.885,10.917,10.932,11.054,11.092,11.188,11.374,11.498,11.541,11.614,11.83,11.877,11.894,11.957,11.977,12.039,12.067,12.145,12.203,12.236,12.306,12.419,12.6,12.629,12.682,12.728,12.799,12.824,12.967,13.069,13.089,13.148,13.267,13.287,13.337,13.365,13.404,13.476,13.524,13.566,13.656,13.827,13.861,13.913,14.022,14.09,14.137,14.149,14.196,14.291,14.323,14.369,14.431,14.461,14.508,14.526,14.559,14.879,15.119,15.184,15.311,15.378,15.396,15.542,15.587,15.685,15.77,15.82,15.882,15.946,16.025,16.094,16.116,16.175,16.2,16.355,16.387,16.45,16.599,16.661,16.692,16.723,16.74,16.757,16.828,16.854,16.922,16.968,16.993,17.076,17.16,17.205,17.269,17.298,17.387,17.486,17.535,17.635,17.702,17.752,17.783,17.84,17.872,17.93,17.97,18.028,18.05,18.175,18.242,18.297,18.353,18.367,18.429,18.471,18.578,18.753,18.81,18.922,19.072,19.221,19.287,19.343,19.401,19.427,19.503,19.547,19.603,19.663,19.771,19.874,19.91,19.989,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.076,0.108,0.186,0.273,0.308,0.388,0.494,0.623,0.712,0.738,0.78,0.855,0.872,0.955,1.007,1.088,1.148,1.216,1.266,1.322,1.38,1.42,1.518,1.555,1.584,1.783,1.816,1.849,1.86,1.872,1.902,1.998,2.059,2.242,2.455,2.613,2.714,2.818,3.071,3.103,3.128,3.168,3.199,3.283,3.32,3.503,3.623,3.821,3.889,3.996,4.015,4.081,4.112,4.161,4.219,4.294,4.359,4.536,4.556,4.583,4.665,4.727,4.764,4.786,4.813,4.87,4.94,4.979,5.062,5.087,5.159,5.193,5.226,5.275,5.298,5.342,5.438,5.479,5.508,5.568,5.703,5.733,5.797,5.918,5.996,6.047,6.065,6.086,6.123,6.211,6.274,6.512,6.556,6.591,7.089,7.139,7.285,7.335,7.52,7.546,7.607,7.678,7.716,7.842,7.863,7.879,7.902,8.04,8.09,8.156,8.199,8.255,8.344,8.371,8.483,8.555,8.608,8.666,8.73,8.766,8.782,8.815,8.865,8.908,8.938,8.98,9.011,9.042,9.111,9.242,9.265,9.317,9.419,9.448,9.492,9.518,9.547,9.583,9.667,9.693,9.743,9.817,9.96,9.985,10.044,10.104,10.146,10.219,10.318,10.357,10.37,10.421,10.44,10.507,10.55,10.576,10.632,10.743,10.818,11.09,11.208,11.311,11.374,11.424,11.645,11.724,11.772,11.814,11.835,11.953,12.032,12.076,12.111,12.188,12.217,12.28,12.333,12.386,12.411,12.475,12.52,12.584,12.627,12.676,12.748,12.8,12.824,12.848,12.907,12.938,12.983,13.022,13.108,13.14,13.158,13.225,13.25,13.406,13.51,13.574,13.653,13.704,13.723,13.78,13.827,13.854,13.961,14.022,14.091,14.275,14.48,14.577,14.675,14.702,14.735,14.817,14.873,14.915,15.034,15.07,15.162,15.336,15.401,15.451,15.558,15.738,15.776,15.886,16.02,16.034,16.095,16.202,16.256,16.334,16.462,16.507,16.543,16.592,16.663,16.771,16.873,17.017,17.057,17.19,17.351,17.383,17.51,17.541,17.606,17.628,17.664,17.711,17.77,18.064,18.105,18.242,18.29,18.333,18.353,18.414,18.549,18.606,18.688,18.882,18.934,18.961,19.048,19.25,19.43,19.714,19.807,19.934,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.121,0.174,0.22,0.255,0.348,0.393,0.544,0.578,0.607,0.629,0.648,0.682,0.795,0.869,0.894,0.923,0.966,1.015,1.05,1.126,1.151,1.27,1.347,1.472,1.631,1.809,1.889,1.94,1.986,2.034,2.045,2.069,2.099,2.169,2.261,2.311,2.395,2.48,2.508,2.59,2.696,2.765,2.866,2.927,2.988,3.086,3.41,3.529,3.719,3.846,3.892,3.928,3.98,4.02,4.111,4.373,4.446,4.47,4.853,4.92,5.064,5.122,5.217,5.256,5.28,5.323,5.383,5.438,5.501,5.693,5.749,5.784,5.812,5.837,5.855,5.923,5.95,6.062,6.091,6.172,6.213,6.293,6.479,6.728,6.753,6.925,7.018,7.033,7.153,7.182,7.275,7.331,7.351,7.426,7.515,7.572,7.664,7.837,7.904,7.999,8.065,8.245,8.274,8.349,8.388,8.53,8.584,8.617,8.675,8.714,8.747,8.796,8.837,8.876,8.929,8.966,9.018,9.043,9.139,9.205,9.255,9.441,9.627,9.662,9.789,9.867,9.964,9.99,10.044,10.067,10.178,10.237,10.292,10.319,10.464,10.64,10.666,10.829,10.862,10.946,11.03,11.172,11.29,11.382,11.404,11.42,11.472,11.513,11.563,11.583,11.647,11.693,11.786,11.961,12.037,12.157,12.227,12.258,12.43,12.605,12.662,12.714,12.747,12.822,12.859,12.919,13.023,13.041,13.134,13.186,13.244,13.27,13.311,13.345,13.372,13.398,13.512,13.553,13.587,13.623,13.724,13.75,13.804,13.876,14.006,14.032,14.063,14.139,14.339,14.366,14.394,14.639,14.723,14.865,14.948,14.99,15.005,15.06,15.121,15.491,15.512,15.581,15.61,15.65,15.762,15.842,15.938,15.985,16.007,16.175,16.264,16.321,16.373,16.416,16.465,16.623,16.652,16.689,16.776,16.805,16.913,16.968,17.067,17.175,17.197,17.231,17.261,17.298,17.366,17.46,17.51,17.542,17.585,17.615,17.661,17.722,17.835,18.017,18.102,18.124,18.144,18.242,18.416,18.435,18.465,18.525,18.567,18.633,18.794,18.848,18.898,18.971,19.406,19.537,19.561,19.612,19.658,19.792,19.903,19.942,19.961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.052,0.114,0.257,0.31,0.348,0.416,0.461,0.561,0.573,0.668,0.705,0.74,0.771,0.873,0.914,0.965,1.029,1.067,1.144,1.212,1.272,1.3,1.327,1.347,1.423,1.451,1.472,1.55,1.59,1.665,1.717,1.813,1.882,2.078,2.219,2.258,2.32,2.386,2.474,2.553,2.594,2.61,2.755,2.839,2.86,2.935,3.03,3.142,3.343,3.458,3.54,3.722,3.756,3.848,3.921,3.954,4.134,4.17,4.31,4.347,4.428,4.442,4.541,4.608,4.626,4.657,4.681,4.707,4.751,4.813,4.842,4.865,4.951,5.084,5.114,5.21,5.238,5.26,5.381,5.407,5.436,5.468,5.5,5.584,5.699,5.754,5.871,6.0,6.18,6.318,6.359,6.393,6.411,6.488,6.534,6.737,6.782,6.831,6.895,6.951,6.98,7.077,7.234,7.417,7.484,7.52,7.534,7.656,7.705,7.768,7.815,7.851,7.872,7.972,8.177,8.254,8.299,8.408,8.436,8.483,8.511,8.641,8.696,8.735,8.785,8.916,8.951,9.0,9.111,9.155,9.177,9.198,9.296,9.335,9.4,9.45,9.475,9.497,9.533,9.568,9.584,9.676,9.704,9.848,9.907,9.938,10.047,10.081,10.158,10.226,10.277,10.306,10.401,10.497,10.557,10.598,10.639,10.743,10.847,11.023,11.072,11.31,11.417,11.442,11.549,11.574,11.62,11.681,11.951,12.021,12.162,12.216,12.264,12.331,12.381,12.441,12.485,12.514,12.618,12.672,12.722,12.795,12.827,12.946,13.046,13.082,13.134,13.187,13.23,13.276,13.339,13.378,13.407,13.515,13.553,13.671,13.696,13.744,13.787,13.946,14.002,14.078,14.163,14.19,14.29,14.348,14.428,14.606,14.727,14.771,14.791,14.865,14.9,15.168,15.319,15.425,15.586,15.637,15.68,15.748,15.827,15.953,16.003,16.059,16.078,16.133,16.171,16.195,16.255,16.318,16.389,16.429,16.449,16.479,16.497,16.516,16.568,16.595,16.63,16.655,16.698,16.834,16.866,16.917,16.952,16.986,17.081,17.106,17.142,17.288,17.379,17.413,17.466,17.493,17.538,17.586,17.657,17.684,17.756,17.786,17.815,17.861,17.957,18.046,18.107,18.155,18.228,18.322,18.362,18.388,18.404,18.546,18.603,18.873,18.957,18.983,19.349,19.367,19.409,19.436,19.497,19.616,19.671,19.929,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
